timestamp,error 5%,error 10%,error 15%
"01/22/2019, 02:16:00",0.9613080871,0.9863842544,0.6617581
"01/22/2019, 02:18:00",0.9753771424,0.965962481,0.9031255311
"01/22/2019, 02:20:00",0.9802534753,0.9144783546,0.9810079278
"01/22/2019, 02:22:00",0.9713748351,0.9898086825,0.9927189297
"01/22/2019, 02:24:00",0.9752742921,0.9769309306,0.9746557017
"01/22/2019, 02:26:00",0.929814966,0.9814476331,0.9507276335
"01/22/2019, 02:28:00",0.9676500465,0.9890993098,0.8995218439
"01/22/2019, 02:30:00",0.9558253834,0.9913800922,0.9425564578
"01/22/2019, 02:32:00",0.9658663717,0.911190545,0.9411600221
"01/22/2019, 02:34:00",0.990407552,0.9719444629,0.9122031958
"01/22/2019, 02:36:00",0.9894698384,0.980777939,0.9747696639
"01/22/2019, 02:38:00",0.9985318069,0.9925174881,0.9698316676
"01/22/2019, 02:40:00",0.9052345147,0.7067125016,0.7900177066
"01/22/2019, 02:42:00",0.9987049051,0.9971739589,0.9834809033
"01/22/2019, 02:44:00",0.511364661,0.9106406789,0.8970010375
"01/22/2019, 02:46:00",0.9366674476,0.997903752,0.9916331538
"01/22/2019, 02:48:00",0.9660057216,0.9274923224,0.9673925551
"01/22/2019, 02:50:00",0.9875012302,0.9961402337,0.9927990202
"01/22/2019, 02:52:00",0.969502875,0.983209276,0.9967429794
"01/22/2019, 02:54:00",0.9637512819,0.9843649129,0.9950074504
"01/22/2019, 02:56:00",0.9890695834,0.9932104375,0.9863239167
"01/22/2019, 02:58:00",0.9894712956,0.9991079517,0.9908357901
"01/22/2019, 03:00:00",0.9946747317,0.9850984644,0.9603500028
"01/22/2019, 03:02:00",0.9794584887,0.9980113805,0.9917992149
"01/22/2019, 03:04:00",0.9977542049,0.9991711232,0.9419789577
"01/22/2019, 03:06:00",0.993568255,0.9999226194,0.9902267059
"01/22/2019, 03:08:00",0.9980237039,0.988963058,0.9639660845
"01/22/2019, 03:10:00",0.9921755094,0.9968840348,0.9955756585
"01/22/2019, 03:12:00",0.9987274773,0.9978135236,0.9872638883
"01/22/2019, 03:14:00",0.9788775019,0.9970355178,0.9996107394
"01/22/2019, 03:16:00",0.9989503576,0.9789184775,0.9987844741
"01/22/2019, 03:18:00",0.9987695643,0.9866197477,0.9989261484
"01/22/2019, 03:20:00",0.9953957983,0.9868104582,0.9984907572
"01/22/2019, 03:22:00",0.9953830344,0.9983764071,0.9852747556
"01/22/2019, 03:24:00",0.9965128183,0.9978518833,0.9969113164
"01/22/2019, 03:26:00",0.9865356162,0.9976823901,0.9630518584
"01/22/2019, 03:28:00",0.309121435,0.9917829926,0.9996422275
